Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission,subdomain,city,country,Diet_factor,Heating Energy Source_factor,Recycling_factor,Cooking_With_factor,Social Activity_factor,total_co2,Monthly Grocery Bill_share,Vehicle Monthly Distance Km_share,Waste Bag Weekly Count_share,How Long TV PC Daily Hour_share,How Many New Clothes Monthly_share,How Long Internet Daily Hour_share,Diet_factor_share,Heating Energy Source_factor_share,Recycling_factor_share,Cooking_With_factor_share,Social Activity_factor_share
overweight,female,pescatarian,daily,electricity,private,often,115,frequently,1807,small,4,1,6,17,Yes,"['Paper', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1985,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,1950.0,0.05897435897435897,0.9266666666666666,0.0020512820512820513,0.0005128205128205128,0.003076923076923077,0.008717948717948718,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,twice a day,wood,private,sometimes,258,rarely,8358,extra large,6,24,36,13,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",3301,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,8695.0,0.029672225416906266,0.9612420931569867,0.0006900517538815411,0.0027602070155261643,0.0041403105232892465,0.0014951121334100057,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,less frequently,electricity,private,never,203,frequently,2705,extra large,2,6,41,14,Yes,[],['Oven'],2080,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,2971.0,0.06832716257152474,0.9104678559407607,0.0006731740154830024,0.002019522046449007,0.013800067317401549,0.004712218108381017,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,daily,electricity,private,often,247,very frequently,9156,medium,1,0,10,17,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",4232,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,9431.0,0.0261902237302513,0.9708408440250239,0.0001060332944544587,0.0,0.001060332944544587,0.001802566005725798,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,less frequently,coal,walk/bicycle,often,61,rarely,33,large,2,5,7,23,Sometimes,['Plastic'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1639,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,131.0,0.46564885496183206,0.25190839694656486,0.015267175572519083,0.03816793893129771,0.05343511450381679,0.17557251908396945,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,daily,coal,private,never,268,never,6465,small,7,7,1,20,Sometimes,"['Plastic', 'Glass']","['Oven', 'Microwave']",919,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,6768.0,0.03959810874704492,0.9552304964539007,0.0010342789598108747,0.0010342789598108747,0.00014775413711583924,0.002955082742316785,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,twice a day,electricity,walk/bicycle,sometimes,139,never,5,medium,3,24,10,5,Yes,"['Plastic', 'Glass', 'Metal']",['Oven'],554,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,186.0,0.7473118279569892,0.026881720430107527,0.016129032258064516,0.12903225806451613,0.053763440860215055,0.026881720430107527,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,less frequently,natural gas,walk/bicycle,sometimes,164,very frequently,69,medium,5,0,45,11,Sometimes,[],"['Stove', 'Microwave', 'Grill', 'Airfryer']",2692,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,294.0,0.5578231292517006,0.23469387755102042,0.017006802721088437,0.0,0.15306122448979592,0.03741496598639456,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,less frequently,natural gas,private,never,58,never,9198,small,4,5,33,23,No,"['Paper', 'Plastic']","['Stove', 'Microwave']",3238,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,9321.0,0.006222508314558524,0.9868039909880915,0.000429138504452312,0.0005364231305653899,0.003540392661731574,0.002467546400600794,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,twice a day,natural gas,walk/bicycle,sometimes,283,very frequently,77,medium,7,13,33,5,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",3847,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,418.0,0.6770334928229665,0.18421052631578946,0.01674641148325359,0.03110047846889952,0.07894736842105263,0.011961722488038277,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,daily,wood,private,never,128,very frequently,7723,large,4,23,3,0,Sometimes,"['Plastic', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",5279,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,7881.0,0.016241593706382437,0.9799517827686842,0.0005075498033244512,0.0029184113691155945,0.00038066235249333843,0.0,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,twice a day,natural gas,private,never,71,frequently,3227,medium,7,16,47,23,No,"['Paper', 'Plastic']","['Grill', 'Airfryer']",3122,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,3391.0,0.020937776467118845,0.9516366853435565,0.0020642878207018578,0.004718372161604247,0.013860218224712475,0.006782659982306104,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,more frequently,wood,private,never,213,very frequently,8526,extra large,6,10,23,16,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Microwave']",5516,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,8794.0,0.02422105981350921,0.9695246759153968,0.0006822833750284285,0.0011371389583807142,0.0026154196042756424,0.0018194223334091425,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,twice a day,electricity,private,never,140,frequently,7363,large,6,0,20,7,Sometimes,"['Paper', 'Metal']","['Stove', 'Grill', 'Airfryer']",4480,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,7536.0,0.018577494692144373,0.9770435244161358,0.0007961783439490446,0.0,0.002653927813163482,0.0009288747346072187,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,twice a day,wood,public,often,255,very frequently,1298,large,5,5,22,9,No,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",3765,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1594.0,0.1599749058971142,0.8143036386449184,0.003136762860727729,0.003136762860727729,0.013801756587202008,0.0056461731493099125,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,more frequently,natural gas,walk/bicycle,sometimes,139,rarely,17,extra large,3,3,23,9,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1454,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,194.0,0.7164948453608248,0.08762886597938144,0.015463917525773196,0.015463917525773196,0.11855670103092783,0.04639175257731959,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,daily,wood,walk/bicycle,sometimes,135,never,68,large,1,21,6,17,Sometimes,"['Plastic', 'Metal']","['Oven', 'Grill', 'Airfryer']",705,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,248.0,0.5443548387096774,0.27419354838709675,0.004032258064516129,0.0846774193548387,0.024193548387096774,0.06854838709677419,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,less frequently,electricity,private,often,176,rarely,5794,small,2,6,18,16,Yes,[],"['Stove', 'Oven', 'Microwave']",2969,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,6012.0,0.02927478376580173,0.9637391882900865,0.00033266799733865603,0.000998003992015968,0.0029940119760479044,0.0026613439787092482,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,less frequently,coal,walk/bicycle,often,145,frequently,24,small,7,1,7,23,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",1631,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,207.0,0.7004830917874396,0.11594202898550725,0.033816425120772944,0.004830917874396135,0.033816425120772944,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,more frequently,electricity,public,often,94,rarely,692,small,7,14,27,18,No,"['Paper', 'Plastic']","['Stove', 'Oven', 'Grill', 'Airfryer']",1263,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,852.0,0.11032863849765258,0.812206572769953,0.008215962441314555,0.01643192488262911,0.03169014084507042,0.02112676056338028,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,more frequently,wood,private,often,280,very frequently,1126,small,3,20,47,21,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2803,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,1497.0,0.18704074816299265,0.7521710086840347,0.002004008016032064,0.013360053440213761,0.03139612558450234,0.014028056112224449,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,more frequently,coal,walk/bicycle,often,142,never,11,medium,7,5,10,0,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1382,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,175.0,0.8114285714285714,0.06285714285714286,0.04,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,less frequently,electricity,public,never,271,rarely,1593,medium,7,20,28,21,Sometimes,['Metal'],"['Stove', 'Oven']",1522,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,1940.0,0.13969072164948454,0.8211340206185567,0.0036082474226804126,0.010309278350515464,0.01443298969072165,0.010824742268041237,0.0,0.0,0.0,0.0,0.0
overweight,female,omnivore,twice a day,coal,walk/bicycle,never,141,frequently,14,medium,2,13,26,3,No,"['Paper', 'Glass', 'Metal']","['Oven', 'Microwave']",1786,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,199.0,0.7085427135678392,0.07035175879396985,0.010050251256281407,0.06532663316582915,0.1306532663316583,0.01507537688442211,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,twice a day,wood,public,sometimes,134,rarely,1523,large,6,0,16,6,Sometimes,"['Paper', 'Plastic', 'Glass']",[],1644,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1685.0,0.07952522255192879,0.9038575667655786,0.0035608308605341245,0.0,0.009495548961424332,0.0035608308605341245,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,daily,electricity,public,sometimes,215,never,341,large,3,11,12,4,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven']",936,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,586.0,0.36689419795221845,0.5819112627986348,0.005119453924914676,0.01877133105802048,0.020477815699658702,0.006825938566552901,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,less frequently,coal,private,often,69,never,11,large,6,22,3,1,Sometimes,"['Glass', 'Metal']",['Microwave'],1270,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,112.0,0.6160714285714286,0.09821428571428571,0.05357142857142857,0.19642857142857142,0.026785714285714284,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,more frequently,coal,private,sometimes,130,frequently,1616,small,2,6,11,14,Yes,"['Glass', 'Metal']","['Stove', 'Microwave']",2143,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1779.0,0.07307476110174255,0.9083754918493536,0.0011242270938729624,0.003372681281618887,0.006183249016301293,0.007869589657110737,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,twice a day,wood,private,sometimes,207,rarely,570,small,5,16,18,20,Yes,"['Plastic', 'Metal']","['Oven', 'Grill', 'Airfryer']",1265,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,836.0,0.24760765550239233,0.6818181818181818,0.005980861244019139,0.019138755980861243,0.0215311004784689,0.023923444976076555,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,twice a day,natural gas,walk/bicycle,often,257,rarely,19,medium,5,5,18,13,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1401,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,317.0,0.8107255520504731,0.05993690851735016,0.015772870662460567,0.015772870662460567,0.056782334384858045,0.04100946372239748,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,less frequently,wood,walk/bicycle,often,234,very frequently,50,small,5,15,8,6,Yes,['Metal'],['Stove'],2025,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,318.0,0.7358490566037735,0.15723270440251572,0.015723270440251572,0.04716981132075472,0.025157232704402517,0.018867924528301886,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,daily,wood,walk/bicycle,often,247,rarely,93,extra large,5,11,35,24,Yes,['Paper'],['Oven'],2307,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,415.0,0.5951807228915663,0.22409638554216868,0.012048192771084338,0.02650602409638554,0.08433734939759036,0.05783132530120482,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,twice a day,wood,walk/bicycle,often,170,never,60,small,5,23,48,4,No,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1820,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,310.0,0.5483870967741935,0.1935483870967742,0.016129032258064516,0.07419354838709677,0.15483870967741936,0.012903225806451613,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,more frequently,electricity,private,often,212,rarely,3160,large,2,9,16,3,No,"['Plastic', 'Glass']","['Stove', 'Oven']",1688,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,3402.0,0.06231628453850676,0.9288653733098178,0.0005878894767783657,0.0026455026455026454,0.004703115814226925,0.0008818342151675485,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,more frequently,wood,walk/bicycle,sometimes,278,very frequently,78,medium,5,9,34,11,Sometimes,"['Plastic', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",2708,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,415.0,0.6698795180722892,0.18795180722891566,0.012048192771084338,0.021686746987951807,0.0819277108433735,0.02650602409638554,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,daily,wood,private,often,141,frequently,7321,medium,6,12,12,15,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2817,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,7507.0,0.018782469694951377,0.9752231250832556,0.0007992540295723991,0.0015985080591447982,0.0015985080591447982,0.001998135073930998,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,more frequently,wood,public,sometimes,111,rarely,201,extra large,6,23,14,12,Sometimes,['Glass'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1765,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,367.0,0.3024523160762943,0.547683923705722,0.01634877384196185,0.06267029972752043,0.03814713896457766,0.0326975476839237,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,twice a day,coal,private,sometimes,251,rarely,4273,large,4,17,40,2,No,"['Paper', 'Plastic']","['Stove', 'Microwave']",2386,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,4587.0,0.054719860475256156,0.9315456725528668,0.0008720296490080662,0.003706126008284282,0.008720296490080662,0.0004360148245040331,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,daily,natural gas,walk/bicycle,sometimes,95,never,40,medium,5,22,39,18,Sometimes,['Glass'],"['Oven', 'Microwave']",1376,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,219.0,0.4337899543378995,0.182648401826484,0.0228310502283105,0.1004566210045662,0.1780821917808219,0.0821917808219178,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,twice a day,natural gas,walk/bicycle,never,182,never,28,medium,2,13,9,17,Sometimes,"['Glass', 'Metal']",['Microwave'],849,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,251.0,0.7250996015936255,0.11155378486055777,0.00796812749003984,0.05179282868525897,0.035856573705179286,0.06772908366533864,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,daily,natural gas,private,often,263,rarely,5844,extra large,6,15,40,19,Yes,"['Plastic', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",3866,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,6187.0,0.04250848553418458,0.9445611766607402,0.0009697753353806369,0.002424438338451592,0.006465168902537579,0.00307095522870535,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,wood,walk/bicycle,never,225,never,13,extra large,3,21,16,11,Sometimes,['Paper'],['Stove'],1241,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,289.0,0.7785467128027682,0.04498269896193772,0.010380622837370242,0.0726643598615917,0.05536332179930796,0.03806228373702422,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,daily,natural gas,private,never,293,very frequently,9280,large,2,21,37,8,Sometimes,"['Plastic', 'Glass']",['Microwave'],5238,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,9641.0,0.03039103827403796,0.9625557514780625,0.00020744736023234104,0.002178197282439581,0.003837776164298309,0.0008297894409293641,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,less frequently,coal,private,sometimes,105,very frequently,5917,large,6,6,47,4,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",3328,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,6085.0,0.01725554642563681,0.9723911257189811,0.0009860312243221035,0.0009860312243221035,0.007723911257189811,0.000657354149548069,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,twice a day,natural gas,private,never,134,rarely,3498,extra large,1,21,14,14,Yes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",1697,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,3682.0,0.03639326453014666,0.9500271591526345,0.00027159152634437803,0.005703422053231939,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0
overweight,male,omnivore,less frequently,natural gas,public,never,211,very frequently,817,small,4,17,34,15,Sometimes,[],"['Stove', 'Grill', 'Airfryer']",3379,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,1098.0,0.19216757741347906,0.74408014571949,0.0036429872495446266,0.015482695810564663,0.030965391621129327,0.01366120218579235,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,less frequently,electricity,public,often,165,rarely,667,medium,5,0,7,18,Yes,"['Paper', 'Glass']","['Grill', 'Airfryer']",928,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,862.0,0.191415313225058,0.7737819025522041,0.00580046403712297,0.0,0.008120649651972157,0.02088167053364269,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,less frequently,electricity,public,often,260,rarely,727,large,7,6,18,15,No,['Paper'],"['Stove', 'Oven', 'Microwave']",2194,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1033.0,0.25169409486931266,0.7037754114230397,0.006776379477250726,0.005808325266214908,0.017424975798644726,0.01452081316553727,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,more frequently,wood,walk/bicycle,never,191,frequently,77,extra large,2,5,35,20,No,"['Plastic', 'Metal']","['Stove', 'Grill', 'Airfryer']",2107,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,330.0,0.5787878787878787,0.23333333333333334,0.006060606060606061,0.015151515151515152,0.10606060606060606,0.06060606060606061,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,more frequently,natural gas,public,sometimes,82,frequently,4,medium,7,13,40,16,Sometimes,[],"['Stove', 'Oven']",3151,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,162.0,0.5061728395061729,0.024691358024691357,0.043209876543209874,0.08024691358024691,0.24691358024691357,0.09876543209876543,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,daily,electricity,public,never,156,very frequently,183,large,1,10,11,4,Yes,[],"['Microwave', 'Grill', 'Airfryer']",2304,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,365.0,0.4273972602739726,0.5013698630136987,0.0027397260273972603,0.0273972602739726,0.030136986301369864,0.010958904109589041,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,twice a day,electricity,private,often,61,frequently,4023,extra large,5,16,35,6,No,['Glass'],"['Oven', 'Grill', 'Airfryer']",2904,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,4146.0,0.014712976362759285,0.9703328509406657,0.00120598166907863,0.003859141341051616,0.00844187168355041,0.001447178002894356,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,more frequently,electricity,public,sometimes,175,rarely,1815,large,1,2,21,11,No,"['Paper', 'Metal']",['Oven'],1043,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,2025.0,0.08641975308641975,0.8962962962962963,0.0004938271604938272,0.0009876543209876543,0.01037037037037037,0.005432098765432099,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,twice a day,wood,walk/bicycle,often,268,frequently,81,small,5,14,24,10,Yes,"['Paper', 'Glass', 'Metal']",['Microwave'],2015,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,402.0,0.6666666666666666,0.20149253731343283,0.012437810945273632,0.03482587064676617,0.05970149253731343,0.024875621890547265,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,more frequently,electricity,public,sometimes,113,very frequently,1104,small,2,5,24,4,No,"['Plastic', 'Glass']",['Microwave'],2061,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1252.0,0.0902555910543131,0.8817891373801917,0.001597444089456869,0.003993610223642172,0.019169329073482427,0.003194888178913738,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,twice a day,coal,walk/bicycle,often,58,very frequently,93,large,2,18,50,4,No,[],['Microwave'],2592,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,225.0,0.2577777777777778,0.41333333333333333,0.008888888888888889,0.08,0.2222222222222222,0.017777777777777778,0.0,0.0,0.0,0.0,0.0
underweight,male,vegetarian,twice a day,electricity,private,never,240,never,7657,large,4,2,27,9,Yes,"['Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",3038,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,7939.0,0.03023050762060713,0.9644791535457866,0.0005038417936767855,0.00025192089683839276,0.003400932107318302,0.0011336440357727674,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,more frequently,electricity,walk/bicycle,often,68,frequently,53,large,1,13,38,14,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",1452,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,187.0,0.36363636363636365,0.28342245989304815,0.0053475935828877,0.06951871657754011,0.20320855614973263,0.0748663101604278,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,less frequently,coal,walk/bicycle,never,223,never,87,small,5,15,4,18,Sometimes,"['Glass', 'Metal']",['Oven'],1131,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,352.0,0.6335227272727273,0.2471590909090909,0.014204545454545454,0.04261363636363636,0.011363636363636364,0.05113636363636364,0.0,0.0,0.0,0.0,0.0
